uid,号码,商户名称,比对结果,entName,regOrg,address,province,city,county,areaCode,entStatus,区号,一致否
27099,05528353309,欧菲女装店,无法匹配,,,,,,,,,,
27100,05528546321,龙星建材有限公司,精确一致,,,,,,,,,,
27101,05528566664*21,太学文化艺术学校,精确一致,,,,,,,,,,
27102,05528626439,绿源,无法匹配,,,,,,,,,,
27103,05528862768,天姿美苑,不一致,,,,,,,,,,
27104,05528878777*712,怀远安达汽车修理厂,无法匹配,,,,,,,,,,
27105,05528888991,中央地锅村,模糊一致,,,,,,,,,,
27106,05532207315,芜湖市湾里建筑安装有限责任Ｅ,无法匹配,,,,,,,,,,
27107,05532684542,芜湖东方优学在线,精确一致,,,,,,,,,,
27108,05532820573,芜湖货运中心,无法匹配,,,,,,,,,,
27109,05535366535,启龙猪红档,无法匹配,,,,,,,,,,
27110,05535567788,九洲广场甘茶度,无法匹配,,,,,,,,,,
27111,05535573216,砂锅麻辣烫,无法匹配,,,,,,,,,,
27112,05535637153,南京紫金普惠公司,精确一致,,,,,,,,,,
27113,05535900310,安徽信维资产管理有限公司,精确一致,安徽信维资产管理有限公司,合肥市蜀山区市场监督管理局,合肥市蜀山区望江西路198号华府骏苑2B幢1010室,安徽,合肥市,蜀山区,340104,在营（开业）,0553,不一致
27114,05536191919,无为中海石化销售有限公司,精确一致,无为中海石化销售有限公司,无为县市场监督管理局,安徽省芜湖市无为县无城襄安路,安徽,芜湖市,无为县,340224,在营（开业）,0553,一致
27115,05536639211,合富辉煌房地产公司,精确一致,,,,,,,,,,
27116,05536815213,家庭农场,无法匹配,家庭农场,资兴市食品药品工商质量监督管理局,湖南省郴州市资兴市兴宁镇何家山村起洞组,湖南,郴州市,资兴市,,在营（开业）,0553,不一致
27117,05537922118,蒙城移村车队,无法匹配,,,,,,,,,,
27118,05538256348,货运运输公司,精确一致,,,,,,,,,,
27119,05538363433,镜湖区暴雪数码产品经营部,无法匹配,镜湖区暴雪数码产品经营部,芜湖市镜湖区吉和市场监督管理所,镜湖区4融汇中江广场西区355号,安徽,芜湖市,镜湖区,,在营（开业）,0553,一致
27120,05538366345,芜湖市恒创装饰有限公司,精确一致,芜湖市恒创装饰有限公司,芜湖市工商行政管理局,芜湖市镜湖区花园路62号,安徽,芜湖市,镜湖区,340200,在营（开业）,0553,一致
27121,05538465006,江苏久力环境工程有限公司,精确一致,江苏久力环境科技股份有限公司,南京市工商行政管理局,南京市玄武区长江路111号419室,江苏,南京市,玄武区,320102,在营（开业）,0553,不一致
27122,05538654231,无为县信诚装饰公司,精确一致,,,,,,,,,,
27123,05542103339,潘集区袁庄棚户区通讯服务部,无法匹配,潘集区袁庄棚户区通讯服务部,淮南市潘集区北城市场监督管理所,潘集区袁庄新袁庄小区（大别山路）,安徽,淮南市,潘集区,,在营（开业）,0554,一致
27124,05542160808,淮南市汽运总公司,模糊一致,,,,,,,,,,
27125,05542178888,安徽金格四海房地产有限公司,模糊一致,,,,,,,,,,
27126,05542282196,淮南市德到网络科技有限公司,精确一致,淮南市德到网络科技有限公司,淮南市工商行政管理局,淮南市田家庵区国庆中路西湖天地1栋108室,安徽,淮南市,田家庵区,340403,在营（开业）,0554,一致
27127,05542671199,中国移动通讯公司淮南分公司,精确一致,,,,,,,,,,
27128,05542687020,平安人寿保险公司谢家集分公司,精确一致,,,,,,,,,,
27129,05542793086,淮南话机世界通讯有限公司,精确一致,,,,,,,,,,
27130,05543323665,蓝菲,无法匹配,,,,,,,,,,
27131,05543783775,家宜家超市,无法匹配,,,,,,,,,,
27132,05544029925,寿县寿春镇天赐日用品商行,无法匹配,寿县寿春镇天赐日用品商行,寿县市场监督管理局寿春市场监督管理所,安徽省淮南市寿县寿春镇宾阳豪庭6号楼,安徽,淮南市,,,在营（开业）,0554,一致
27133,05544124359,国网安徽电力寿县供电公司,精确一致,,,,,,,,,,
27134,05544888010,运输公司,精确一致,运输公司,宁津县工商行政管理局,宁津县城西环路72号（流动）,山东,德州市,宁津县,,注销,0554,不一致
27135,05544976341,淮南市刘庙建筑安装有限公司,精确一致,,,,,,,,,,
27136,05544976789,安徽省龙兴驾驶员培训学校,模糊一致,,,,,,,,,,
27137,05544978818,淮南炫动商贸有限公司,精确一致,,,,,,,,,,
27138,05545211899,安徽强润建筑工程有限公司,精确一致,,,,,,,,,,
27139,05545232260,忆家电器,无法匹配,,,,,,,,,,
27140,05545308987,田家庵国庆侨泰陶瓷经营部,不一致,,,,,,,,,,
27141,05545335266,幸福人寿保险公司淮南分公司,精确一致,,,,,,,,,,
27142,05545548284,安徽荣丰种业有限公司财务,精确一致,,,,,,,,,,
27143,05545613678,乐伴旅游车队,无法匹配,,,,,,,,,,
27144,05545671866,淮南市谢家集珍熙美院,不一致,,,,,,,,,,
27145,05545683689,魅力女人,无法匹配,魅力女人,漳县工商行政管理局,甘肃省定西市漳 县贵清路街北3号楼5-2号商铺,甘肃,定西市,漳县,,在营（开业）,0554,不一致
27146,05545813296,田家庵区海娜中心馆,模糊一致,,,,,,,,,,
27147,05546227390,润博餐饮有限公司,精确一致,,,,,,,,,,
27148,05546616613,宗家乐超市,无法匹配,,,,,,,,,,
27149,05546645382,银泰房产有限公司,精确一致,,,,,,,,,,
27150,05546662561,淮南绿野园林建筑工程公司,精确一致,,,,,,,,,,
27151,05546666567,淮南市名匠装饰工程有限公司,精确一致,,,,,,,,,,
27152,05546666703,淮南星迪暖通设备销售有限公司,精确一致,,,,,,,,,,
27153,05546686690,安徽新力建设有限公司,精确一致,,,,,,,,,,
27154,05548016678,途鑫隆汽车销售有限公司,精确一致,,,,,,,,,,
27155,05548212076,移动公司,精确一致,,,,,,,,,,
27156,05548240662,淮南市源栋就业公司新集分公司,精确一致,,,,,,,,,,
27157,05548272551,凤台县香衣阁专卖店,无法匹配,,,,,,,,,,
27158,05548281888,平安汽修,不一致,平安汽修,沧源佤族自治县市场监督管理局,沧源佤族自治县勐省镇勐省农场十一队,云南,临沧市,沧源县,,在营（开业）,0554,不一致
27159,05548452472,建材有限公司,精确一致,,,,,,,,,,
27160,05548882218,诚匠陶瓷专卖店,无法匹配,,,,,,,,,,
27161,05551376407*6495,和县香泉大众旅馆,无法匹配,和县香泉大众旅馆,和县市场监督管理局,和县香泉镇香泉居委会晓山路21号,安徽,马鞍山市,和县,,在营（开业）,0555,一致
27162,05551567555*6869,桑乐太阳能专卖店,无法匹配,桑乐太阳能专卖店,黎平县工商行政管理局徳凤分局,贵州省黔东南苗族侗族自治州黎平县德凤镇纯银家园,贵州,黔东南州,黎平县,,在营（开业）,0555,不一致
27163,05552166768,马鞍山市安心代驾服务公司,精确一致,,,,,,,,,,
27164,05552221807,马鞍山市保林建筑劳务,无法匹配,,,,,,,,,,
27165,05552222881,天域商贸中心,不一致,,,,,,,,,,
27166,05552229905,马鞍山市传奇教育咨询公司,精确一致,,,,,,,,,,
27167,05552343974,皖新传媒股份有限公司,不一致,,,,,,,,,,
27168,05552374102,金牌装饰,无法匹配,,,,,,,,,,
27169,05552619110,童星幼儿园,精确一致,,,,,,,,,,
27170,05552783318,马鞍山市青松机电,无法匹配,,,,,,,,,,
27171,05552960339,安徽天宇金属股份有限公司,模糊一致,安徽天宇金属股份有限公司,马鞍山市工商行政管理局,慈湖高新区江东大道北段2366号,安徽,马鞍山市,,340500,在营（开业）,0555,一致
27172,05553105051,钟表店,无法匹配,钟表店,永德县市场监督管理局,永康街,云南,临沧市,永德县,,迁出,0555,不一致
27173,05553690799,北京三快在线科技有限公司,精确一致,北京三快在线科技有限公司,北京市工商行政管理局海淀分局,北京市海淀区北四环西路9号2106-030,北京,北京市,海淀区,110108,在营（开业）,0555,不一致
27174,05554881828,含山县润萍缘芦荟商行,不一致,含山县润萍缘芦荟商行,含山县环峰市场监督管理所,安徽省马鞍山市含山县环峰镇昭关东路239号,安徽,马鞍山市,含山县,,在营（开业）,0555,一致
27175,05555206397,马鞍山市宇辉新型材料科技公司,精确一致,,,,,,,,,,
27176,05555207535,定文机械有限责任公司,精确一致,,,,,,,,,,
27177,05556132666,马鞍山市福华建筑劳务,无法匹配,,,,,,,,,,
27178,05556721999,当涂县笑然装饰有限公司,精确一致,当涂县笑然装饰有限公司,当涂县市场监督管理局,安徽省马鞍山市当涂县姑孰镇棉纺路214号,安徽,马鞍山市,当涂县,340521,在营（开业）,0555,一致
27179,05556758390,当涂流动人口服务与管理办,无法匹配,,,,,,,,,,
27180,05558456138,八佰弹便利店,无法匹配,,,,,,,,,,
27181,05558885200,和县善厚镇双山石料厂,无法匹配,,,,,,,,,,
27182,05559901119,滁州康胜杰益美医疗器械,无法匹配,,,,,,,,,,
27183,05561370556*8823,花千骨网咖,无法匹配,,,,,,,,,,
27184,05562179239,安徽天隆集团,模糊一致,,,,,,,,,,
27185,05562294557,爱家家居,无法匹配,爱家家居,天门市工商行政管理局城南工商所,天门市西湖路东面80号,湖北,省辖县,,,在营（开业）,0556,不一致
27186,05562297131,生态农业,无法匹配,,,,,,,,,,
27187,05564165746,太湖县申通速运营业店,无法匹配,,,,,,,,,,
27188,05564177118,太湖县联升名酒名烟斑斓店,模糊一致,,,,,,,,,,
27189,05564177886,安徽省安庆市太湖县翼猫服务站,无法匹配,,,,,,,,,,
27190,05564180089,太湖县巨圣鞋店,无法匹配,,,,,,,,,,
27191,05564285139,太湖县食在乡土菜馆,无法匹配,太湖县食在乡土菜馆,太湖县晋熙市场监督管理所,太湖县新城人民路110-2号,安徽,安庆市,太湖县,,在营（开业）,0556,一致
27192,05564288688,合肥新禾工程有限公司太湖公司,模糊一致,,,,,,,,,,
27193,05564288877,太湖县车美洁汽车养护店,不一致,,,,,,,,,,
27194,05564299916,安徽喜乐田园食品有限公司,模糊一致,安徽喜乐田园食品有限公司,太湖县市场监督管理局,安徽省安庆市太湖县民营经济创业园B5,安徽,安庆市,太湖县,340825,在营（开业）,0556,一致
27195,05564363789,国元证券股份太湖支公司,精确一致,,,,,,,,,,
27196,05564629149,怀宁县高河永丰超市二分店,模糊一致,,,,,,,,,,
27197,05564800999,安徽鸿海新材料股份有限公司,精确一致,安徽鸿海新材料股份有限公司,安徽省工商行政管理局,安徽省安庆市怀宁县工业园月山大道,安徽,安庆市,怀宁县,340822,在营（开业）,0556,一致
27198,05564886933,易高全屋定制,无法匹配,,,,,,,,,,
27199,05565111336,太湖县云辉商贸,无法匹配,太湖县云辉商贸,太湖县晋熙市场监督管理所,太湖县晋熙镇外环北路167号,安徽,安庆市,太湖县,,在营（开业）,0556,一致
27200,05565120905,中国移动太湖县建设路营业厅,无法匹配,,,,,,,,,,
27201,05565280633,安庆市大观区德玥养生堂,不一致,安庆市大观区德玥养生堂,安庆市大观区菱湖市场监督管理所,安庆市大观区纺织南路80号华茂1958项目B区7幢一层20室,安徽,安庆市,大观区,,在营（开业）,0556,一致
27202,05565400588,捷信消费金融有限公司,精确一致,捷信消费金融有限公司,天津市滨海新区市场和质量监督管理局,天津经济技术开发区第一大街79号泰达MSD-C区C1座26-27层,天津,天津市,滨海新区,120116,在营（开业）,0556,不一致
27203,05565432999,安庆奔驰4S店,不一致,,,,,,,,,,
27204,05565509081,太湖县帝王洁具旗舰店,无法匹配,,,,,,,,,,
27205,05565690677,安庆市华堡有限公司,精确一致,,,,,,,,,,
27206,05565709618,安庆市鑫杰信息技术经营部,模糊一致,,,,,,,,,,
27207,05565829732,乐思塾教育,无法匹配,,,,,,,,,,
27208,05565917116,安庆碧海云天酒店营销部,模糊一致,,,,,,,,,,
27209,05565961999,安庆川厨餐饮有限公司,精确一致,,,,,,,,,,
27210,05566178919,艺众包装,无法匹配,,,,,,,,,,
27211,05566412548,蓝海教育,无法匹配,,,,,,,,,,
27212,05566698806,桐城市中国人寿财险公司,精确一致,,,,,,,,,,
27213,05568283798,故乡园土菜馆,无法匹配,,,,,,,,,,
27214,05568877168,太湖县张远霞百货店,无法匹配,太湖县张远霞百货店,太湖县晋熙市场监督管理所,太湖县晋熙镇人民路104号,安徽,安庆市,太湖县,,在营（开业）,0556,一致
27215,05568947328,好思家油漆,无法匹配,,,,,,,,,,
27216,05572113099,温州瑞飞渣土运输公司,精确一致,,,,,,,,,,
27217,05572113120,宿州市华清肛肠专科,模糊一致,,,,,,,,,,
27218,05572129570,中煤三建七十一工程处,无法匹配,,,,,,,,,,
27219,05572221050,宿州凤凰堤水上乐园,无法匹配,,,,,,,,,,
27220,05572225582,千千超市,无法匹配,,,,,,,,,,
27221,05572320621,张敬芹好太太厨卫经营部,无法匹配,,,,,,,,,,
27222,05572320662,百大农产品批发市场惠友批发,无法匹配,,,,,,,,,,
27223,05572522469,挖机租赁,无法匹配,挖机租赁,洞口县食品药品工商质量监督管理局,湖南省邵阳市洞口县,湖南,邵阳市,洞口县,,在营（开业）,0557,不一致
27224,05572560139,宿州智德商贸有限公司,精确一致,宿州智德商贸有限公司,宿州市埇桥区市场监督管理局,安徽省宿州市港口中路687号,安徽,宿州市,埇桥区,341302,在营（开业）,0557,一致
27225,05572658760,宿州市祁县镇社保所,无法匹配,,,,,,,,,,
27226,05572666678,宿州信德投资有限公司,不一致,宿州信德投资有限公司,宿州市工商局直属分局,安徽省宿州市宿马园区马鞍山大道南侧西经四路西侧枫丹丽舍1#楼售楼部,安徽,宿州市,,341300,在营（开业）,0557,一致
27227,05572879987,芦岭煤矿休护部,无法匹配,,,,,,,,,,
27228,05573030323,宿州市展进电器配件有限公司,模糊一致,宿州市展进电器配件有限公司,宿州市埇桥区市场监督管理局,安徽省宿州市303省道南侧龙腾路东侧,安徽,宿州市,埇桥区,,在营（开业）,0557,一致
27229,05573030941,中原塑料,精确一致,,,,,,,,,,
27230,05573031371,汇利商贸公司,精确一致,,,,,,,,,,
27231,05573035033,金城旅馆,不一致,,,,,,,,,,
27232,05573053321,宝来电器,精确一致,,,,,,,,,,
27233,05573239899,恒诚商贸,无法匹配,,,,,,,,,,
27234,05573316846,宿州市张梦露鞋店,无法匹配,,,,,,,,,,
27235,05573330585,汇聚运输有限公司,模糊一致,,,,,,,,,,
27236,05573402112,宿州市汇力五金机电城7栋,无法匹配,,,,,,,,,,
27237,05573620057,宿州市治超处,模糊一致,,,,,,,,,,
27238,05573636082,编织厂,无法匹配,,,,,,,,,,
27239,05573701335,宿州市中和渣土,无法匹配,,,,,,,,,,
27240,05573705967,安徽省宿州市润智教育,无法匹配,,,,,,,,,,
27241,05573710388,老韩家养生馆,无法匹配,,,,,,,,,,
27242,05573726666,宿州市实发采石场,不一致,,,,,,,,,,
27243,05573908070,厦门三快在线科技有限公司,精确一致,厦门三快在线科技有限公司,厦门市市场监督管理局,厦门市思明区海岸街59号494室,福建,厦门市,思明区,350203,在营（开业）,0557,不一致
27244,05573910215,和君纵达,无法匹配,,,,,,,,,,
27245,05573911377,安徽途安建设工程有限公司,精确一致,安徽途安建设工程有限公司,合肥市经济开发区市场监督管理局,安徽省合肥市经济技术开发区芙蓉路北、石鼓路西东海花园D幢D2-9，D2-10,安徽,合肥市,,340107,在营（开业）,0557,不一致
27246,05573929722,宿州市鑫辉商贸有限公司,不一致,宿州市鑫辉商贸有限公司,宿州市埇桥区市场监督管理局,安徽省宿州市西昌路236号,安徽,宿州市,埇桥区,341300,在营（开业）,0557,一致
27247,05573960858,安徽艾德迈运输有限公司,精确一致,安徽艾德迈运输有限公司,宿州市埇桥区市场监督管理局,安徽省宿州市埇桥区桃园镇桃园新区南50米,安徽,宿州市,埇桥区,341302,在营（开业）,0557,一致
