序号,单位电话,单位名称,查得名称,查得名称与单位名称是否一致,found
9543,02458097282,抚顺市裕民商城有限公司,,无法匹配,
9544,087168891901,云南富砚高速公路有限公司,,无法匹配,
9545,03353366511,实升建筑工程有限公司,,无法匹配,
9546,07568529257,珠海欧姆斯厨房电器有限公司,,无法匹配,
9547,07714603340,南宁浮法玻璃有限责任公司,,无法匹配,
9548,051689948199,徐州强鑫物资贸易有限公司,,无法匹配,
9549,05585767116,亳州学院,,无法匹配,
9550,05725520361,竹海座具厂,,无法匹配,
9551,051886852706,连云港市盛林紫菜加工厂,,无法匹配,
9552,037166952486,鑫鑫批发部,,无法匹配,
9553,031185941912,赵县住房和城乡建设局,,无法匹配,
9554,05363055678,歌尔股份有限公司,,无法匹配,
9555,03544982372,万达运输队,,无法匹配,
9556,07716010871,生猪养殖,,无法匹配,
9557,051184441158,科勒专卖店驻月星国际家居店,,无法匹配,镇江市雅洁装饰材料有限公司
9558,05395328870,临沂信宝汽车销售有限公司,,无法匹配,
9559,055168660991,合肥科天众宜家具有限公司,,无法匹配,
9560,051258597962,鼎盛物业有限公司,,无法匹配,
9561,08182341237,达州金兰德生态农业有限公司,,无法匹配,
9562,051783375110,金陵装饰,,无法匹配,
9563,03126473495,唐县成达高岭土矿,,无法匹配,
9564,07352431616,中国联通,,无法匹配,
9565,085185603308,环球青少儿国际英语学校,,无法匹配,
9566,053168607783,东方双语实验学校,,无法匹配,
9567,09133641667,大荔县蓓蕾幼儿园,,无法匹配,
9568,057763519661,红星皮革,,无法匹配,
9569,03128773683,华北电缆线材,,无法匹配,
9570,076933613252,东莞市英平服饰有限公司,,无法匹配,
9571,051368426563,东成公司,,无法匹配,
9572,051214078357,安徽康城美桥公司苏州办事处,,无法匹配,
9573,031183779292,石家庄永佳房产滨湖店,,无法匹配,
9574,03743136800,西继迅达许昌电梯有限公司,,无法匹配,西继迅达(许昌)电梯有限公司
9575,02987659012,西安正恒管理公司,,无法匹配,
9576,051886050927,中国核工业华兴建设有限公司,,无法匹配,
9577,05355890259,招远市福林商场蓬莱分店,,无法匹配,
9578,073189680822,新环境房屋网络科技有限公司,,无法匹配,
9579,07712758550,广西江山地产有限公司,,无法匹配,
9580,057956623014,白洋街道金畈村鑫海饭店,,无法匹配,
9581,03122790400,京新宝光,,无法匹配,
9582,03725956789,安阳市晨辉商贸有限责任公司,,无法匹配,
9583,05362135104,中国平安人寿保险股份青州公司,,无法匹配,
9584,02313102360,广渝商务信息咨询服务,,无法匹配,
9585,03125155787,利发底业,,无法匹配,
9586,04387293803,长岭县中兴加油站,,无法匹配,长岭县中兴加油站
9587,057764781013,苍南县体育中心,,无法匹配,
9588,037156760973,郑州耀阳商贸有限公司,,无法匹配,
9589,02372365588,中科建设集团有限公司,,无法匹配,
9590,06315881751,威海保安服务有限公司,,无法匹配,
9591,051981660592,米多装饰有限公司,,无法匹配,
9592,03572210331,临汾市政府机关事务管理局,,无法匹配,
9593,07726581331,中国电信有限公司鹿寨分公司,,无法匹配,柳州市鹿寨县家波四排电信代办营业厅
9594,07285363040,中国平安天门分公司,,无法匹配,
9595,037186085991,广东清远市冠星王陶瓷有限公司,,无法匹配,郑州建材凤凰城鑫聚源建材商行
9596,085185827004,贵阳新天药业股份有限公司,,无法匹配,
9597,06633890002,松兴通讯,,无法匹配,
9598,037127512515,开封汽车城服务公司尉氏销售处,,无法匹配,尉氏仓库
9599,09918320197,苗苗幼儿园,,无法匹配,
9600,06355865505,天才宝贝早教中心,,无法匹配,
9601,03702836651,中强副食,,无法匹配,
9602,09532038883,吴忠市长源物流有限公司,,无法匹配,
9603,02482573320,四维游泳健身,,无法匹配,
9604,02462403821,合众人寿保险股份有限公司,,无法匹配,
9605,04768238787,SH瘦美人,,无法匹配,
9606,041139118888,瓦轴集团,,无法匹配,
9607,057188059765,杭州宝犇建材有限公司,,无法匹配,
9608,05708262155,水电安装,,无法匹配,
9609,037165716279,河南物资集团公司,,无法匹配,
9610,02036596633,BOAZ,,无法匹配,
9611,02088470663,贝的印刷厂,,无法匹配,
9612,05358854888,龙口香驰粮油有限公司,,无法匹配,
9613,03525048700,奈宝尼尔科贸公司,,无法匹配,
9614,07523588757,深圳易图美家具制造有限公司,,无法匹配,
9615,051184561222,江苏明兴混凝土有限公司,,无法匹配,
9616,09913515588,乌鲁木齐立达鑫家具有限公司,,无法匹配,
9617,05396373962,兰华家具城泓川集团,,无法匹配,
9618,075529497688,深圳市利昇精密五金有限公司,,无法匹配,
9619,037960121412,宅客便利店,,无法匹配,
9620,02557136665,荣盛房地产有限公司,,无法匹配,
9621,05566178919,艺众包装,,无法匹配,
9622,087168199493,星巴克昆明白塔路店,,无法匹配,
9623,037126131111,兰考恒大帝景,,无法匹配,
9624,031185096628,高新区大气污染和水污染防治,,无法匹配,
9625,02587721258,宁波太平鸟风尚男装有限公司,,无法匹配,
9626,01053322743,康赢养生馆,,无法匹配,
9627,03126671613,涿州市医院,,无法匹配,
9628,051265931757,苏州金龙客车,,无法匹配,
9629,073185211456,广东华浔品味装饰,,无法匹配,华浔品味装饰
9630,02586990396,世联兴业房地产有限公司,,无法匹配,
9631,057688205316,浙江中通文博服务有限公司,,无法匹配,
9632,073189782561,长沙链家立业房地产有限公司,,无法匹配,
9633,05395289901,太平洋保险公司兰陵县营业部,,无法匹配,
9634,09176775392,西凤酒专卖店,,无法匹配,
9635,09542660828,宁夏公路局固原分局,,无法匹配,
9636,09122438916,榆林东洲大地集团汽车运输,,无法匹配,
9637,087167362058,富相水电安装经营部,,无法匹配,
9638,03165929102*5458,京东方,,无法匹配,
9639,03956691532,漯河双汇集团,,无法匹配,
9640,05576652365,砀山县王群纸品,,无法匹配,
9641,02487635100*100,新民市宝华建材,,无法匹配,
9642,052380290156,靖江市流动人口管理办公室,,无法匹配,
9643,07533802222,全家福农庄,,无法匹配,
9644,076087363530,中山市致和模型科技有限公司,,无法匹配,
9645,075527632910,华东城购物中心,,无法匹配,
9646,075482392683,龙港小学,,无法匹配,
9647,05438989261,阳信汇宏新材料有限公司,,无法匹配,魏桥创业集团
9648,05362223051,中国平安人寿保险股份青州公司,,无法匹配,平安保险
9649,073188888721,湖南才智管理咨询有限公司,,无法匹配,湖南才智管理咨询有限公司
9650,01085550394,恒昌,,无法匹配,
9651,02983654736,兴业银行,,无法匹配,
9652,01089987296,有信人集团,,无法匹配,
9653,059585902121,晋江市爱论网络科技有限公司,,无法匹配,
9654,03154692107,乐亭县城市管理局,,无法匹配,
9655,079188392926,方大特钢,,无法匹配,
9656,03736915666,丰源生活广场,,无法匹配,
9657,087182112599,永春泉酒店,,无法匹配,
9658,03702711833,永城市人民防空办公室,,无法匹配,
9659,051467058999,志诚电器,,无法匹配,
9660,059588618298,恒兴鞋业,,无法匹配,
9661,03555082114,霍氏自备电力有限公司,,无法匹配,
9662,07688979995,水美茶厂,,无法匹配,
9663,02228131768,天津市荣唐科技有限公司,,无法匹配,天津市荣唐进出口有限公司
9664,075586253026,中国平安人寿深圳分公司,,无法匹配,
9665,037168211679,人力资源和社会保障局,,无法匹配,
9666,03543998679,晋中市园林局,,无法匹配,
9667,055164532751,中盐红四方,,无法匹配,
9668,03352360006,运城有限公司,,无法匹配,
9669,057768336770,天龙家电,,无法匹配,
9670,03552126666,长治假日欢乐大世界有限公司,,无法匹配,
9671,03107979851,邯郸市工业学校,,无法匹配,
9672,075523723873,深圳裕丰房地产销售代理公司,,无法匹配,
9673,051487846827,扬州亚普汽车部件有限公司,,无法匹配,
9674,045183016537,大海烧烤,,无法匹配,
9675,076989887343,东莞tti创科集团,,无法匹配,
9676,051382187979,龙信广场,,无法匹配,
9677,076989083658,酷纳电子有限公司,,无法匹配,
9678,05432292018,山东滨州博远重工,,无法匹配,滨州市博远模板有限公司
9679,03912905566,焦作市星禾艺术培训中心,,无法匹配,
9680,07502022020,瑞霖淋浴科技有限公司,,无法匹配,
9681,03596978566,运城诺维兰集团,,无法匹配,
9682,057688820686,台州市椒江区公路管理局,,无法匹配,
9683,037122313935,开封市祥符区城关镇鑫辉汽修店,,无法匹配,
9684,04125210110,鞍山市公安局高新分局,,无法匹配,
9685,05786011738,庆元县人民政府,,无法匹配,
9686,04733231885,京运通有线公司,,无法匹配,
9687,085122221465,贵州茅台酒股份有限公司,,无法匹配,
9688,051983707161,中国人寿产险有限公司,,无法匹配,
9689,053286684462,城阳区铂丰恒通讯服务部,,无法匹配,
9690,03196890360,一点心意,,无法匹配,
9691,05505162037,通泰,,无法匹配,
9692,05367563260,潍坊安心汽车销售有限公司,,无法匹配,
9693,03736269966,辉县市东鹏金艺陶瓷砖专卖店,,无法匹配,
9694,07712790982,广西沃昂投资有限责任公司,,无法匹配,
9695,037761380019,三顾缘家具有限公司,,无法匹配,
9696,059587336616,达飞微金惠安分公司,,无法匹配,
9697,02963032386,西安东方软木有限公司,,无法匹配,
9698,07465816196,姊妹诊所,,无法匹配,
9699,076982635836,永隆建材,,无法匹配,
9700,057588646871,绍兴会稽山阳明酒店,,无法匹配,
9701,03917561551,广东大上科,,无法匹配,
9702,02933418793,中国水电十五局,,无法匹配,
9703,037167598933,郑州印染厂,,无法匹配,
9704,057463936113,宁波华德控股有限公司(华凯),,无法匹配,
9705,057585098536,绍兴市柯麦服饰有限公司,,无法匹配,
9706,051262987709,火旬铁板烧,,无法匹配,
9707,085188180210,中铁五局集团有限公司,,无法匹配,
9708,06632696618,普宁市雅乐居物业管理公司,,无法匹配,
9709,076023784146,波若威光纤通讯中山有限公司,,无法匹配,
9710,07103551761,信诚人寿保险公司襄阳支公司,,无法匹配,
9711,037163687997,顾家房产,,无法匹配,
9712,075486636026,杂货铺,,无法匹配,
9713,02583152865,我爱我家房屋租赁置换有限公司,,无法匹配,
9714,05335137189,赛格商贸公司,,无法匹配,
9715,09513038302,昊源铝合金科技有限公司,,无法匹配,
9716,05806631158,曲香来美食中心,,无法匹配,
9717,03912098228,焦作中彩印刷包装有限公司,,无法匹配,
9718,051968971124,常州研究院有限公司,,无法匹配,
9719,04163362106,凌海市育才学校,,无法匹配,
9720,05395321342,首创嘉业有限公司,,无法匹配,
9721,09518645656,陕西有色建设有限公司,,无法匹配,
9722,05386232024,山东省泰山疗养院,,无法匹配,
9723,06632361707,东门盛莎女装,,无法匹配,
9724,03163526501,三河市福丰印刷厂,,无法匹配,
9725,02765471866,海军工程大学,,无法匹配,
9726,03178265301,盛达汽修,,无法匹配,
9727,07623321086,亚材门窗,,无法匹配,
9728,02583346873,江苏国际海员服务有限公司,,无法匹配,
9729,01056439000,北京中久装饰,,无法匹配,
9730,076986864043,新辉塑胶五金厂,,无法匹配,
9731,08135200052,休闲居,,无法匹配,
9732,04723344459,包头市青山区富强路办事处,,无法匹配,
9733,07137691339,童之梦幼儿园,,无法匹配,
9734,09372886990,酒泉市安驰汽修部,,无法匹配,
9735,085126355123,瓮安县鸿盛建材有限公司,,无法匹配,
9736,053185952961,济南恒信通工程设备有限公司,,无法匹配,
9737,051688138998,老板厨房电器,,无法匹配,晓品农用车配件中介
9738,07462492219,永州波涛装饰,,无法匹配,
9739,03198661985,益洋玻璃有限公司,,无法匹配,
9740,031185114002,中国电信裕华东路营业厅,,无法匹配,
9741,07988433230,景德镇市第三人民医院,,无法匹配,
9742,04188282345,格美特家具专卖,,无法匹配,
9743,085123129892,遵义市大地和电器有限公司,,无法匹配,
9744,052780905858,可发科技宿迁有限公司,,无法匹配,
9745,05332099330,淄博鲁润建材有限公司,,无法匹配,
9746,07352166687,丽旺商行,,无法匹配,
9747,07715386985,广西捷伟信科技有限公司,,无法匹配,
9748,02986556433,攻略坊电子娱乐,,无法匹配,
9749,085184846006,贵州诚祥华夏良子健康有限公司,,无法匹配,华夏良子(贵阳会展店)
9750,052387760632,泰兴市徐记龙虾馆,,无法匹配,
9751,03742029966,弘日能源,,无法匹配,
9752,05335497007,淄川建材城新里程陶瓷经营部,,无法匹配,
9753,03746071929,太平人寿许昌中心支公司,,无法匹配,
9754,07505710028,底佛五金加工厂,,无法匹配,
9755,02085658717,百度中国有限公司广州分公司,,无法匹配,
9756,02354455333,裕高劳务建筑工程有限公司,,无法匹配,
9757,08173070180,环城电器,,无法匹配,
9758,07392613073,金叶皮具店,,无法匹配,
9759,057386654617,中核核电运行管理有限公司,,无法匹配,
9760,03572101201,山西普惠蒲公英科技有限公司,,无法匹配,
9761,05536357832,唯一造型,,无法匹配,
9762,037168713891,中国中铁三局,,无法匹配,
9763,04722558260,包头市诚建建筑有限公司,,无法匹配,
9764,09718066387,青海省人民医院,,无法匹配,
9765,059183986282,福建星海通信科技有限公司,,无法匹配,
9766,07516660735,枫湾综合厂,,无法匹配,
9767,03515629730,山西速帮开锁有限公司,,无法匹配,
9768,05573911126,宿州市第九小学,,无法匹配,
9769,041162495298,小时候儿童摄影,,无法匹配,
9770,085183815173,中国电建集团贵州工程公司,,无法匹配,
9771,057182869193,浙江友成塑料模具有限公司,,无法匹配,
9772,03766338577,河南省信阳市弘鑫燃气有限公司,,无法匹配,
9773,06682241517,茂名石化分公司,,无法匹配,
9774,03173888895,远大通讯,,无法匹配,
9775,075488854948,汕头市龙湖区亚讯通器材经营部,,无法匹配,
9776,076981580131,东莞市华威润滑油有限公司,,无法匹配,
9777,03123312109,保定市科学技术和知识产权局,,无法匹配,
9778,03153360383,唐山市维华装饰工程有限公司,,无法匹配,
9779,05372650006,山东申科汽车销售有限公司,,无法匹配,
9780,085127369599,遵义市云联惠网络科技有限公司,,无法匹配,
9781,057587555566,诸暨市昌华装饰材料有限公司,,无法匹配,
9782,02474786216,西丰县第一医院,,无法匹配,
9783,05922289371,扩源机电,,无法匹配,
9784,06353962226,山东泉林热电有限公司,,无法匹配,山东泉林集团热电有限公司
9785,02361809546,重庆市江北区源宇通信,,无法匹配,
9786,03123192763,保定莲池区红二餐厅,,无法匹配,
9787,03753327368,汝州市立马电动车经营部,,无法匹配,
9788,075523064724,劲雄昌机电设备有限公司,,无法匹配,
